parcel_id,owner_name,class_code,lot_size_acres,land_value,building_value,total_value,year_built,building_style,building_grade,living_area_sqft,total_rooms,bedrooms,full_baths,half_baths,heating_type,heating_fuel,ac_type,roof_material,exterior_walls,stories,zoning,last_sale_price,last_sale_date,condition_percent
90-42-5900,JOHNSON EARL N,1030,0.0,0,31100,31500,1964.0,MOBILE HM,FAIR,812.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,R1,62530.0,2024-03-13 00:00:00,72.0
90-42-6000,"RENAULT, ROLAND",1030,0.0,0,45500,45500,1976.0,MOBILE HM,AVERAGE,744.0,4.0,2.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,R1,35000.0,2020-07-02 00:00:00,83.0
90-42-6100,"PHILBRICK, BONNIE L",1030,0.0,0,32900,33200,1967.0,MOBILE HM,FAIR,576.0,5.0,2.0,1.0,0.0,FORCED H/A,GAS,,METAL,VINYL,1,R1,29933.0,2007-06-22 00:00:00,79.0
90-42-6200,"WRIGHT, KAREN",1030,0.0,0,31700,32000,1967.0,MOBILE HM,FAIR,704.0,4.0,2.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,,33000.0,2021-01-22 00:00:00,79.0
90-42-6300,"JALBERT, PATRICIA M",1030,0.0,0,53100,53400,1977.0,MOBILE HM,AVERAGE,924.0,5.0,3.0,0.0,0.0,FORCED H/A,GAS,,METAL,ALUMINUM,1,R1,0.0,2024-02-01 00:00:00,86.0
90-42-6400,"COBURN, DIANE J",1030,0.0,0,40100,40800,1972.0,MOBILE HM,AVG. (-),768.0,4.0,2.0,1.0,0.0,FORCED H/A,GAS,,METAL,ALUMINUM,1,R1,22000.0,2016-04-15 00:00:00,79.0
90-42-6500,"FOGG, KAREN G",1030,0.0,0,34500,35400,1960.0,MOBILE HM,FAIR,896.0,6.0,3.0,1.0,0.0,FORCED H/A,GAS,,METAL,VINYL,1,R1,18000.0,2014-03-21 00:00:00,75.0
90-42-6600,"ALLEN, SHIRLENE J",1030,0.0,0,40800,41000,1965.0,MOBILE HM,AVERAGE,600.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,R1,17533.0,2011-11-18 00:00:00,79.0
90-42-6700,"SHATTUCK, DIANNE",1030,0.0,0,45800,46500,1975.0,MOBILE HM,AVERAGE,950.0,4.0,2.0,1.0,0.0,FORCED H/A,OIL,,METAL,STEEL,1,R1,0.0,1989-10-12 00:00:00,78.0
90-42-6800,VINCENT LINDA S,1030,0.0,0,66300,66900,2023.0,MOBILE HM,AVG. (+),840.0,4.0,2.0,1.0,1.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,1,R1,0.0,2023-12-27 00:00:00,99.0
90-42-6900,"ALLEN, MICHAEL",1030,0.0,0,40600,40800,1971.0,MOBILE HM,AVERAGE,684.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,R1,0.0,2017-09-18 00:00:00,79.0
90-42-7000,"YELLE, MARTIN C",1030,0.0,0,39300,39500,1968.0,MOBILE HM,AVERAGE,576.0,3.0,2.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,R1,16533.0,2011-12-09 00:00:00,79.0
90-42-7100,"CHAMLEY, CHARLES R & JOAN M",1030,0.0,0,63600,64000,2015.0,MOBILE HM,AVG. (+),924.0,4.0,2.0,1.0,1.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,1,,70000.0,2015-11-20 00:00:00,93.0
90-42-7200,"STEBBINS SR, THOMAS P &",1030,0.0,0,55000,55600,1982.0,MOBILE HM,AVG. (+),924.0,4.0,3.0,1.0,0.0,FORCED H/A,OIL,,ASPHALT SH,VINYL,1,R1,0.0,2010-04-02 00:00:00,83.0
90-42-7300,"WELCH, LOIS J",1030,0.0,0,37900,38300,1965.0,MOBILE HM,AVERAGE,660.0,4.0,2.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,R1,14500.0,1998-11-20 00:00:00,72.0
90-42-7400,"HORNE, MARK H & SANDRA R TTEES",1030,0.0,0,66700,67200,1996.0,MOBILE HM,AVG. (+),1008.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,1,R1,0.0,2022-11-23 00:00:00,90.0
90-42-7500,"RECORD, DENNIS",1030,0.0,0,30200,30700,1962.0,MOBILE HM,FAIR,684.0,4.0,2.0,1.0,0.0,FORCED H/A,GAS,,METAL,VINYL,1,R1,39000.0,2020-07-23 00:00:00,75.0
90-42-7600,"SHIPLEY, WESLEY C",1030,0.0,0,51000,51500,1974.0,MOBILE HM,AVERAGE,872.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,METAL,STEEL,1,R1,0.0,2022-09-13 00:00:00,83.0
90-42-7700,"WHITE, CAROLYN A",1030,0.0,0,74200,75100,2023.0,MOBILE HM,AVG. (+),980.0,0.0,3.0,2.0,0.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,1,R1,0.0,2022-11-29 00:00:00,99.0
90-42-7800,"WOOD, THERESA J",1030,0.0,0,45900,46300,1974.0,MOBILE HM,AVERAGE,854.0,4.0,2.0,0.0,0.0,FORCED H/A,GAS,,METAL,TEX 111,1,R1,0.0,2021-12-16 00:00:00,83.0
90-44,"DAVIS, MARY B",1010,0.515955,87400,214500,302300,1966.0,RANCH,AVERAGE,1120.0,5.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R1,195000.0,2011-09-08 00:00:00,79.0
90-44-70100,"DAVIS, MARY B",1030,0.0,0,40300,40300,1971.0,MOBILE HM,AVG. (-),732.0,4.0,2.0,1.0,0.0,FORCED H/A,OIL,,METAL,ALUMINUM,1,R3,195000.0,2011-09-08 00:00:00,72.0
90-45,"CROUSE, MICHELLE P",1010,0.31,73200,148500,221800,1920.0,BUNGALOW,AVERAGE,1284.0,7.0,4.0,0.0,1.0,FORCED H/A,OIL,,METAL,ASBESTOS,1,R1,145000.0,2018-08-03 00:00:00,62.0
90-46,"CREIGHTON, SILAS R",1010,0.37,80800,118600,210100,1950.0,BUNGALOW,AVERAGE,968.0,4.0,2.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,WOOD,1,R1,38151.0,2019-07-16 00:00:00,56.0
90-47,"CHINN, CHRISTOPHER D",1010,0.19,68800,119100,199800,1935.0,BUNGALOW,AVERAGE,1006.0,5.0,2.0,2.0,0.0,FORCED H/W,OIL,,STD SEAM,WOOD SHING,1A,R1,155000.0,2014-09-11 00:00:00,62.0
90-48,"HAMMOND, SAVANNAH L & DALLAS L",1010,0.29,75500,158200,234000,1931.0,BUNGALOW,AVERAGE,981.0,4.0,3.0,2.0,0.0,FORCED H/A,OIL,,STD SEAM,VINYL,1,R1,150100.0,2022-09-21 00:00:00,71.0
90-49,FORD AUSTIN THOMAS,1010,0.21,69800,172500,242800,1957.0,RANCH,AVERAGE,960.0,5.0,2.0,1.0,0.0,FORCED H/A,OIL,,ASPHALT SH,VINYL,1,R1,414000.0,2024-05-09 00:00:00,75.0
90-50,"EDSON, RAQUEL I TTEE",1010,0.17,67800,190300,258300,1986.0,SPLIT/RSD RANCH,AVERAGE,960.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R1,0.0,2021-09-03 00:00:00,87.0
90-51,"ASHE, DAVID B & GAIL M",1010,0.22966,70800,200600,271900,1972.0,RANCH,AVERAGE,976.0,4.0,2.0,1.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R1,170000.0,2010-06-17 00:00:00,88.0
90-52,"DAVIS, LEORA FRANCES",1030,0.15,66800,35800,107300,1965.0,MOBILE HM,POOR,684.0,4.0,2.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,VINYL,1,R1,49000.0,1998-08-27 00:00:00,79.0
90-53,"BOSKIND, JAMESINA L",1010,0.19,68800,172700,242100,1989.0,RANCH,AVERAGE,920.0,5.0,2.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,VINYL,1,R1,220000.0,2021-05-10 00:00:00,87.0
90-54,"HAMMOND, ERIC",1020,0.15,33400,212400,245800,2010.0,CONDO-TNHS,ADEQUATE,1320.0,5.0,3.0,1.0,0.0,FORCED H/W,GAS,,,,3,R1,180000.0,2019-01-17 00:00:00,92.0
90-55,"MILLER, RODNEY & KAREN",1010,0.2,69300,191000,260600,1963.0,RANCH,AVERAGE,1248.0,7.0,4.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,AVERAGE,1,R1,160000.0,2005-11-22 00:00:00,79.0
90-56,"KARKOWSKI, KATIE A",1010,0.2,69300,169700,244500,1950.0,CAPE,AVERAGE,1290.0,4.0,2.0,1.0,0.0,FORCED H/A,OIL,,ASPHALT SH,VINYL,1.5,R1,164500.0,2020-05-28 00:00:00,70.0
90-57,"BROWN, BARBARA J TRUSTEE",1010,0.25,72400,191700,264500,1963.0,RANCH,AVERAGE,1040.0,5.0,2.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,ALUMINUM,1,R1,0.0,2020-08-18 00:00:00,79.0
90-58,"RAYMOND, GEORGE P &",1040,0.29,71700,282600,354300,1800.0,MULTI-CONV,AVERAGE,2171.0,14.0,10.0,2.0,1.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R1,0.0,1977-08-05 00:00:00,71.0
90-59,ALICE PECK DAY MEM HOSPITAL,9050,18.377176,3154500,30356700,34392300,1964.0,HOSPITAL,Good (-),76705.0,0.0,0.0,0.0,0.0,FORCED H/W,OIL,,TAR+GRAVEL,BRICK,2,R3,150000.0,2014-12-05 00:00:00,67.0
91-1,"LEVAKIS, WILFRED R",1010,0.42,78900,197300,276900,1900.0,CONVENT`NL,AVERAGE,1420.0,6.0,3.0,2.0,0.0,FORCED H/A,OIL,,STD SEAM,CLAPBOARD,1T,R3,82533.0,2010-06-02 00:00:00,62.0
91-2,"SCOTT, ERIC Y &",1010,0.22,66800,185400,252200,1987.0,SPLIT/RSD RANCH,AVERAGE,906.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R3,205000.0,2015-06-29 00:00:00,87.0
91-3,"ROBERT, CAROL A",1010,0.25,68800,199500,268300,1920.0,BUNGALOW,AVERAGE,1543.0,8.0,3.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,VINYL,1A,R3,0.0,2017-12-11 00:00:00,71.0
91-4,SKH APARTMENTS LLC,1110,0.33,70900,214300,292300,1900.0,MULTI-CONV,Average,2800.0,0.0,0.0,0.0,0.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,2,R3,255000.0,2016-07-27 00:00:00,60.0
91-5,"WESTERVELT, NICOLE E",1010,0.23,67300,254600,321900,1886.0,CONVENT`NL,AVERAGE,1736.0,6.0,4.0,2.0,0.0,FORCED H/A,OIL,,ASPHALT SH,ALUMINUM,1T,R3,365000.0,2022-08-18 00:00:00,76.0
91-6,"COURTEMANCHE, MARK L",1010,0.28,97100,166900,275900,1900.0,CONVENT`NL,AVERAGE,1339.0,7.0,2.0,1.0,1.0,FORCED H/W,OIL,,STD SEAM,ASBESTOS,1T,R3,195000.0,2008-05-27 00:00:00,67.0
91-7,"KONG, LIXI &",1010,0.23,92100,190700,296700,1900.0,CONVENT`NL,AVERAGE,1280.0,6.0,3.0,2.0,0.0,FORCED H/A,OIL,,ASPHALT SH,ALUMINUM,1T,R3,249000.0,2015-09-08 00:00:00,71.0
91-8,"NADEAU, JEROME S &",1010,0.27,96100,210600,307200,1988.0,RANCH,AVERAGE,1035.0,4.0,2.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R3,182000.0,2005-12-23 00:00:00,90.0
91-9,"GADWAH, BERNICE M",1010,0.28,97100,198400,305000,1989.0,RANCH,AVERAGE,935.0,4.0,1.0,2.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R3,0.0,2019-10-24 00:00:00,87.0
91-10,"EMERSON, JASON &",1010,0.3,99100,144800,244400,1935.0,BUNGALOW,AVERAGE,920.0,4.0,2.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R3,89000.0,1999-07-09 00:00:00,67.0
91-11,MARTIN KRYSTLE J,1010,0.13,85500,125300,211200,1935.0,BUNGALOW,AVG. (-),1000.0,5.0,2.0,0.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,0.0,2024-08-26 00:00:00,67.0
91-12,"BESAW, A R & L M CO-TTEES",1010,0.13,85500,129500,223000,1935.0,BUNGALOW,AVG. (-),1080.0,6.0,3.0,1.0,0.0,STEAM,OIL,,STD SEAM,ALUMINUM,1A,R3,0.0,2011-05-11 00:00:00,67.0
91-13,"SCHIERMAN, BENJAMIN P &",1010,0.31,100100,303600,415100,1922.0,CONVENT`NL,AVERAGE,1984.0,6.0,4.0,2.0,0.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,2,R3,465000.0,2021-04-05 00:00:00,83.0
91-14,RP INVESTMENTS-NH LLC,1040,0.26,95100,298700,393800,1939.0,CAPE,AVG. (+),2042.0,10.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,BRICK VENR,1T,R3,0.0,2021-11-08 00:00:00,67.0
91-15,"TRAVER, TOBEN",1010,0.31,100100,189000,289600,1950.0,CAPE,AVERAGE,1285.0,7.0,4.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,WOOD,1A,R3,336500.0,2022-10-04 00:00:00,71.0
91-16,CAPODILUPO ELISE DONNA,1010,0.33,102100,247600,349700,1958.0,CONVENT`NL,AVERAGE,1632.0,8.0,3.0,2.0,0.0,STEAM,GAS,,STD SEAM,ALUMINUM,2,R3,305000.0,2023-06-14 00:00:00,75.0
91-17,WILSON AMALYA,1010,0.37,105000,166500,278200,1929.0,CONVENT`NL,AVERAGE,1092.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,STD SEAM,ALUMINUM,1T,R3,370000.0,2024-04-05 00:00:00,67.0
91-18,"LADUCA, JONATHAN F",1010,0.2,90100,171000,262400,1930.0,CONVENT`NL,AVERAGE,1092.0,6.0,3.0,1.0,0.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,1T,R3,239933.0,2020-07-29 00:00:00,71.0
91-19,"GILBERT, WILLIAM J & JUDITH L",1010,0.22,91400,117000,209200,1925.0,RANCH,AVG. (-),792.0,4.0,2.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,VINYL,1,R3,125000.0,2014-12-29 00:00:00,67.0
91-20,"HUEG, JOHN W & ANGELA M",1010,0.19,89400,169400,258800,1923.0,CONVENT`NL,AVERAGE,1364.0,6.0,4.0,1.0,1.0,FORCED H/A,OIL,,STD SEAM,ALUMINUM,1T,R3,78638.0,1997-03-27 00:00:00,62.0
91-21,"MOORE, DAVID W &",1040,0.22,91400,343200,436000,1987.0,RANCH,AVERAGE,1456.0,18.0,3.0,2.0,0.0,FORCED H/W,OIL,,STD SEAM,CLAPBOARD,1,R3,107500.0,1998-06-16 00:00:00,87.0
91-22,DONOVAN KATE ELIZABETH,1010,0.33,102100,272000,374600,1922.0,CONVENT`NL,AVERAGE,2130.0,10.0,4.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,ASBESTOS,2A,R3,594000.0,2025-08-04 00:00:00,71.0
91-23,"CAMBRON, SWORD",1040,0.45,109700,243100,352800,1900.0,MULTI-CONV,AVERAGE,2080.0,9.0,4.0,2.0,0.0,FORCED H/W,GAS,,STD SEAM,ALUMINUM,1T,R3,369000.0,2022-04-27 00:00:00,67.0
91-24,"BELLAVANCE, RAYMOND A &",1010,0.36,104500,199000,308100,1880.0,CONVENT`NL,AVG. (+),1391.0,6.0,4.0,2.0,0.0,FORCED H/A,OIL,,STD SEAM,ASBESTOS,1T,R3,0.0,1998-09-24 00:00:00,71.0
91-25,"BERDAN, CHRISTOPHER & BONNIE",1010,0.19,89400,181700,285600,1946.0,CAPE,AVERAGE,1221.0,6.0,2.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,ALUMINUM,1A,R3,275000.0,2021-12-14 00:00:00,74.0
91-26,GIACCONE FAMILY REV TRUST,1010,0.54,115000,381400,501200,1987.0,RANCH,AVERAGE,2814.0,7.0,3.0,2.0,1.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,2,R3,0.0,2024-02-28 00:00:00,90.0
91-27,"BRADY, JILLIAN & KEITH",1010,0.6,118800,425100,544700,1988.0,COLONIAL,AVERAGE,2519.0,10.0,4.0,2.0,1.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,2,R3,389000.0,2018-04-27 00:00:00,90.0
91-28,"AHERN, DAVID T",1010,0.53,114400,225700,340100,1953.0,CAPE,AVERAGE,1351.0,6.0,2.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1A,R3,0.0,2012-07-18 00:00:00,82.0
91-29,"UNDERHILL, MEREDITH J",1010,0.22,91400,137200,229000,1940.0,RANCH,AVERAGE,780.0,4.0,1.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,WOOD SHING,1,R3,172000.0,2019-05-17 00:00:00,67.0
91-30,KNIGHT GRAHAM,1010,0.29,98100,132400,237600,1941.0,RANCH,AVG. (-),1112.0,5.0,3.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,VINYL,1,R3,300000.0,2025-07-30 00:00:00,67.0
91-31,"PUTTGEN, JULIE N &",1010,0.17,88100,256400,353300,1880.0,CONVENT`NL,AVG. (+),1732.0,7.0,3.0,2.0,0.0,FORCED H/W,WOOD,,STD SEAM,ALUMINUM,2,R3,254000.0,2011-05-23 00:00:00,71.0
91-32,NASRALLAH WALID TTEE,1050,0.17,88100,166300,265300,1920.0,MULTI-CONV,AVERAGE,1422.0,12.0,5.0,3.0,0.0,FORCED H/A,GAS,,STD SEAM,ASBESTOS,1T,R3,325000.0,2023-08-01 00:00:00,71.0
91-33,"PAULI, LAURIE A & NOEL T",1010,0.17,88100,252400,349900,1920.0,CONVENT`NL,AVERAGE,1620.0,6.0,3.0,2.0,0.0,FORCED H/A,OIL,,STD SEAM,SHAKES,2A,R3,250000.0,2017-12-14 00:00:00,71.0
91-34,BELL J D & J K CO-TTEES,1010,0.26,95100,271100,366700,2012.0,CAPE,AVERAGE,1494.0,10.0,3.0,1.0,1.0,NOT DUCTED,GAS,,ASPHALT SH,VINYL,1T,R3,0.0,2023-10-10 00:00:00,92.0
91-35,"WU, SHERRY L & BIN",1010,0.26,95100,182100,277700,1922.0,BUNGALOW,AVERAGE,1063.0,5.0,3.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1A,R3,230000.0,2018-05-23 00:00:00,67.0
91-36,"GILMORE, TIMOTHY & ANDREA M",1010,0.23,92100,189900,282000,1927.0,BUNGALOW,AVERAGE,1280.0,5.0,3.0,2.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1A,R3,190000.0,2003-06-20 00:00:00,71.0
91-37,"STEELE, DEBORAH J",1010,0.35,103900,286800,406900,1952.0,RANCH,AVG. (+),1538.0,6.0,3.0,1.0,1.0,FORCED H/A,OIL,,ASPHALT SH,VINYL,1,R3,240000.0,2019-07-10 00:00:00,78.0
91-38,RIVKIN AARON S,1010,0.2,90100,323100,413200,1982.0,CAPE,AVERAGE,1939.0,6.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1T,R3,575000.0,2024-07-22 00:00:00,91.0
91-39,"SABBEY, CRAIG P",1010,0.34,103100,225400,328500,1951.0,RANCH,AVERAGE,1723.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,ALUMINUM,1,R3,0.0,2013-07-11 00:00:00,71.0
91-40,"BURKE, LISA JEAN",1010,0.17,88100,166800,254900,1964.0,RANCH,AVERAGE,864.0,4.0,2.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1,R3,207500.0,2021-01-13 00:00:00,79.0
91-41,"SANTANA, ANALOLA",1010,0.2,90100,219900,310000,1950.0,CAPE,AVERAGE,1750.0,7.0,3.0,1.0,0.0,FORCED H/A,OIL,,ASPHALT SH,ALUMINUM,1T,R3,321000.0,2019-07-24 00:00:00,74.0
91-42,"CUSHMAN, CAROLE B TRUSTEE",1010,0.24,93100,152900,250000,1928.0,BUNGALOW,AVERAGE,963.0,5.0,2.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,WOOD SHING,1,R3,182000.0,2013-05-31 00:00:00,67.0
91-43,"VORACHAK, VIRATH & SOUPHALK",1010,0.18,88800,186600,276100,1964.0,SPLIT/RSD RANCH,AVERAGE,1000.0,6.0,3.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,WOOD SHING,1,R3,112000.0,1998-09-25 00:00:00,82.0
91-44,"GOODRUM, DEBRA",1010,0.41,107400,226000,333900,1956.0,CAPE,AVERAGE,1326.0,5.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1T,R3,0.0,2009-05-06 00:00:00,82.0
91-45,RAYMOND THOMAS,1010,0.32,101100,213600,314700,1950.0,CAPE,AVERAGE,1475.0,7.0,4.0,2.0,0.0,FORCED H/A,OIL,,ASPHALT SH,ALUMINUM,1A,R3,0.0,2025-06-17 00:00:00,74.0
91-45-100,"DITTRICH, SEAN L & NICOLE M",1010,0.26,95100,303400,398800,1986.0,COLONIAL,AVERAGE,1680.0,8.0,4.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,2,R3,395000.0,2021-06-22 00:00:00,90.0
91-46,"WILCOX, J K & FISCHER, J J CO-TTEE",1010,0.23,92100,256300,369600,1954.0,CAPE,AVG. (+),1287.0,7.0,3.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1T,R3,0.0,2015-04-22 00:00:00,82.0
91-47,"RIDILLA III, LEONARD VICTOR",1010,0.273186,96400,241000,337400,1962.0,COLONIAL,AVERAGE,1440.0,8.0,4.0,1.0,1.0,FORCED H/A,OIL,,ASPHALT SH,VINYL,2,R3,393000.0,2021-10-18 00:00:00,82.0
91-48,"YUAN, ERIC L & REBECCA D",1010,0.3,99100,245800,344900,1955.0,RANCH,AVERAGE,1736.0,7.0,4.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1,R3,242000.0,2015-01-16 00:00:00,75.0
91-49,"AKINS, RALPH",1050,0.3,99100,237100,336800,1919.0,MULTI-CONV,AVERAGE,2920.0,11.0,5.0,3.0,0.0,STEAM,OIL,,ASPHALT SH,CLAPBOARD,2H,R3,0.0,1984-07-17 00:00:00,67.0
91-50,"HALLORAN, JO ANN S +",1010,0.13,81200,165500,246700,1920.0,CAPE,AVERAGE,936.0,5.0,2.0,0.0,0.0,FORCED H/W,OIL,,ASPHALT SH,ALUMINUM,1A,R3,229000.0,2017-09-15 00:00:00,76.0
91-51,ACHORD III EARL WESLEY,1010,0.38,105600,247000,352600,1910.0,CAPE,AVG. (+),1685.0,7.0,4.0,2.0,1.0,FORCED H/W,OIL,,ASPHALT SH,ALUMINUM,1H,R3,548000.0,2025-02-19 00:00:00,67.0
91-52,"LANDRY, PAUL M",1010,0.36,104500,195900,301000,1976.0,SPLIT/RSD RANCH,AVERAGE,1125.0,7.0,4.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R3,195000.0,2003-07-08 00:00:00,83.0
91-53,"HIPWELL, BRIAN L",1320,0.16,63300,0,63300,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,249000.0,2007-08-21 00:00:00,
91-54,GRIGSBY-ROCCA GIOVANNA,1010,0.33,102100,197000,299700,1975.0,RANCH,AVERAGE,1056.0,6.0,3.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,TEX 111,1,R3,460000.0,2025-06-27 00:00:00,83.0
91-55,"MARSHALL, JON",1010,0.22,91400,185800,277200,1900.0,CONVENT`NL,AVERAGE,1260.0,6.0,2.0,1.0,0.0,FORCED H/A,OIL,,ASPHALT SH,ALUMINUM,1T,R3,0.0,2010-02-05 00:00:00,67.0
91-56,"HIPWELL, BRIAN L",1050,0.16,87500,178700,274700,1930.0,MULTI-CONV,AVERAGE,2008.0,11.0,4.0,3.0,0.0,FORCED H/A,OIL,,ASPHALT SH,ASBESTOS,1T,R3,249000.0,2007-08-21 00:00:00,67.0
91-57,"VITI, VALERIO",1050,0.16,87500,105600,207800,1910.0,MULTI-CONV,AVERAGE,1492.0,9.0,4.0,1.0,0.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,1T,R3,137000.0,2012-06-15 00:00:00,52.0
91-58,"MOONEY, CALISTA E",1040,0.12,84800,185300,270400,1910.0,MULTI-CONV,AVERAGE,1699.0,9.0,4.0,3.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1T,R3,0.0,1982-02-25 00:00:00,57.0
91-59,"MAVILLE, SANDRA",1010,0.12,84800,63800,148600,1910.0,CONVENT`NL,AVERAGE,1249.0,5.0,3.0,2.0,0.0,FORCED H/A,OIL,,ASPHALT SH,CLAPBOARD,1H,R3,0.0,2017-10-15 00:00:00,25.0
91-60,"GRACE, ALITA M TRUSTEE",1050,0.13,85500,167500,258100,1900.0,MULTI-CONV,AVERAGE,1750.0,11.0,5.0,3.0,0.0,FORCED H/A,OIL,,ASPHALT SH,CLAPBOARD,1T,R3,0.0,2016-03-18 00:00:00,67.0
91-61,24 MASON LLC,1050,0.12,84800,158800,243600,1900.0,MULTI-CONV,AVERAGE,1451.0,10.0,4.0,3.0,0.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,1T,R3,225000.0,2007-11-02 00:00:00,67.0
91-62,"BALAGUR, RICHARD",1110,0.16,87500,338500,426000,1910.0,MULTI-CONV,Average,2391.0,0.0,0.0,0.0,0.0,FORCED H/A,GAS,,ASPHALT SH,VINYL,2,R3,0.0,1977-09-08 00:00:00,61.0
91-63,"MARTIN, DENNIS P &",1040,0.29,98100,214300,318700,1900.0,MULTI-CONV,AVERAGE,1739.0,10.0,6.0,2.0,0.0,FORCED H/A,OIL,,STD SEAM,ALUMINUM,2,R3,69000.0,1994-11-22 00:00:00,67.0
91-64,"SILLERY, JAN MARIE",1010,0.1,83200,209700,292900,1900.0,CONVENT`NL,AVERAGE,1302.0,7.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,ALUMINUM,1T,R3,274000.0,2019-05-30 00:00:00,76.0
91-65,"LEMIRE, JAMES F & JUANITA S",1010,0.16,87500,237900,325400,1860.0,CONVENT`NL,AVERAGE,1935.0,8.0,3.0,1.0,1.0,FORCED H/A,OIL,,STD SEAM,ALUMINUM,1T,R3,0.0,1991-03-22 00:00:00,67.0
91-66,"MCEWEN, SALLY",1010,0.18,88800,134900,224200,1910.0,CONVENT`NL,AVERAGE,893.0,4.0,2.0,1.0,0.0,NOT DUCTED,GAS,,STD SEAM,VINYL,1T,R3,0.0,2015-11-30 00:00:00,67.0
91-67,"SUN, YIFEI",1010,0.12,84800,223700,309800,1850.0,CONVENT`NL,AVERAGE,1843.0,7.0,3.0,2.0,0.0,FORCED H/W,OIL,,STD SEAM,CLAPBOARD,1T,R3,180000.0,2017-08-23 00:00:00,67.0
91-68,ACORN TO SKY INVESTMENTS LLC,1010,0.14,86200,273400,359600,1880.0,CONVENT`NL,AVERAGE,1798.0,7.0,4.0,3.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1T,R3,200000.0,2021-12-07 00:00:00,76.0
